debate_audio_id,turn_id,speaker_raw,word,start_sec,end_sec
1015,1015_t0016,BUSH,that,860.15,860.3
1015,1015_t0016,BUSH,there's,860.3,860.46
1015,1015_t0016,BUSH,only,860.46,860.66
1015,1015_t0016,BUSH,one,860.66,860.88
1015,1015_t0016,BUSH,focus,860.88,861.31
1015,1015_t0016,BUSH,on,861.31,861.41
1015,1015_t0016,BUSH,the,861.41,861.49
1015,1015_t0016,BUSH,war,861.49,861.74
1015,1015_t0016,BUSH,on,861.74,861.8
1015,1015_t0016,BUSH,terror,861.8,862.13
1015,1015_t0016,BUSH,doesn't,862.13,862.44
1015,1015_t0016,BUSH,really,862.44,862.68
1015,1015_t0016,BUSH,understand,862.68,863.15
1015,1015_t0016,BUSH,the,863.15,863.21
1015,1015_t0016,BUSH,nature,863.21,863.51
1015,1015_t0016,BUSH,of,863.51,863.57
1015,1015_t0016,BUSH,the,863.57,863.63
1015,1015_t0016,BUSH,war,863.63,863.81
1015,1015_t0016,BUSH,on,863.81,863.93
1015,1015_t0016,BUSH,terror,863.93,864.34
1015,1015_t0016,BUSH,of,865.87,865.97
1015,1015_t0016,BUSH,course,865.97,866.26
1015,1015_t0016,BUSH,we're,866.26,866.38
1015,1015_t0016,BUSH,after,866.38,867.23
1015,1015_t0016,BUSH,saddam,867.88,868.33
1015,1015_t0016,BUSH,hussein,868.33,868.83
1015,1015_t0016,BUSH,i,868.83,868.89
1015,1015_t0016,BUSH,mean,868.89,869.32
1015,1015_t0016,BUSH,bin,869.35,869.51
1015,1015_t0016,BUSH,laden,869.51,869.87
1015,1015_t0016,BUSH,he's,869.87,870.81
1015,1015_t0016,BUSH,isolated,870.81,871.47
1015,1015_t0016,BUSH,seventy,872.39,872.75
1015,1015_t0016,BUSH,five,872.75,873.01
1015,1015_t0016,BUSH,percent,873.01,873.32
1015,1015_t0016,BUSH,of,873.32,873.38
1015,1015_t0016,BUSH,his,873.38,873.48
1015,1015_t0016,BUSH,people,873.48,873.81
1015,1015_t0016,BUSH,have,873.81,873.9
1015,1015_t0016,BUSH,been,873.9,874.06
1015,1015_t0016,BUSH,brought,874.06,874.31
1015,1015_t0016,BUSH,to,874.31,874.4
1015,1015_t0016,BUSH,justice,874.4,874.83
1015,1015_t0016,BUSH,the,874.83,874.95
1015,1015_t0016,BUSH,killer,874.95,875.77
1015,1015_t0016,BUSH,the,876.35,876.81
1015,1015_t0016,BUSH,mastermind,876.84,877.44
1015,1015_t0016,BUSH,of,877.44,877.5
1015,1015_t0016,BUSH,the,877.5,877.57
1015,1015_t0016,BUSH,september,877.57,878.04
1015,1015_t0016,BUSH,11th,878.04,878.48
1015,1015_t0016,BUSH,attacks,878.48,878.82
1015,1015_t0016,BUSH,khalid,878.82,879.15
1015,1015_t0016,BUSH,sheik,879.15,879.39
1015,1015_t0016,BUSH,mohammed,879.39,879.96
1015,1015_t0016,BUSH,is,880.05,880.45
1015,1015_t0016,BUSH,in,880.89,881.04
1015,1015_t0016,BUSH,prison,881.04,881.57
1015,1015_t0016,BUSH,we're,883.15,883.27
1015,1015_t0016,BUSH,making,883.27,883.61
1015,1015_t0016,BUSH,progress,883.61,884.4
1015,1015_t0016,BUSH,but,886.38,886.51
1015,1015_t0016,BUSH,the,886.51,886.58
1015,1015_t0016,BUSH,front,886.58,886.89
1015,1015_t0016,BUSH,on,886.89,887.01
1015,1015_t0016,BUSH,this,887.01,887.19
1015,1015_t0016,BUSH,war,887.19,887.55
1015,1015_t0016,BUSH,is,887.7,887.84
1015,1015_t0016,BUSH,more,887.84,888.07
1015,1015_t0016,BUSH,than,888.07,888.18
1015,1015_t0016,BUSH,just,888.18,888.37
1015,1015_t0016,BUSH,one,888.37,888.58
1015,1015_t0016,BUSH,place,888.58,889.17
1015,1015_t0016,BUSH,the,889.9,889.99
1015,1015_t0016,BUSH,philippines,889.99,890.76
1015,1015_t0016,BUSH,we've,891.6,891.73
1015,1015_t0016,BUSH,got,891.73,891.9
1015,1015_t0016,BUSH,help,891.9,892.11
1015,1015_t0016,BUSH,we're,892.11,892.23
1015,1015_t0016,BUSH,helping,892.23,892.53
1015,1015_t0016,BUSH,them,892.53,892.65
1015,1015_t0016,BUSH,there,892.65,892.87
1015,1015_t0016,BUSH,to,892.87,892.95
1015,1015_t0016,BUSH,bring,892.95,893.21
1015,1015_t0016,BUSH,to,893.21,893.56
1015,1015_t0016,BUSH,bring,893.99,894.32
1015,1015_t0016,BUSH,al,894.32,894.45
1015,1015_t0016,BUSH,qaida,894.45,894.81
1015,1015_t0016,BUSH,affiliates,894.81,895.23
1015,1015_t0016,BUSH,to,895.23,895.35
1015,1015_t0016,BUSH,justice,895.35,895.8
1015,1015_t0016,BUSH,there,895.8,896.16
1015,1015_t0016,BUSH,and,896.57,896.67
1015,1015_t0016,BUSH,of,896.67,896.77
1015,1015_t0016,BUSH,course,896.77,897.1
1015,1015_t0016,BUSH,iraq,897.17,897.62
1015,1015_t0016,BUSH,is,897.62,897.76
1015,1015_t0016,BUSH,a,897.76,897.84
1015,1015_t0016,BUSH,central,897.84,898.2
1015,1015_t0016,BUSH,part,898.2,898.44
1015,1015_t0016,BUSH,in,898.44,898.5
1015,1015_t0016,BUSH,the,898.5,898.56
1015,1015_t0016,BUSH,war,898.56,898.72
1015,1015_t0016,BUSH,on,898.72,898.82
1015,1015_t0016,BUSH,terror,898.82,899.08
1015,1015_t0016,BUSH,that's,899.08,899.32
1015,1015_t0016,BUSH,why,899.32,899.48
1015,1015_t0016,BUSH,zarqawi,899.48,900.13
1015,1015_t0016,BUSH,and,900.13,900.24
1015,1015_t0016,BUSH,his,900.24,900.34
1015,1015_t0016,BUSH,people,900.34,900.73
1015,1015_t0016,BUSH,are,900.73,900.8
1015,1015_t0016,BUSH,trying,900.8,901.07
1015,1015_t0016,BUSH,to,901.07,901.14
1015,1015_t0016,BUSH,fight,901.14,901.49
1015,1015_t0016,BUSH,us,901.49,901.79
1015,1015_t0016,BUSH,their,902.67,902.83
1015,1015_t0016,BUSH,hope,902.83,903.1
1015,1015_t0016,BUSH,is,903.1,903.19
1015,1015_t0016,BUSH,that,903.19,903.38
1015,1015_t0016,BUSH,we,903.38,903.75
1015,1015_t0016,BUSH,grow,903.75,903.96
1015,1015_t0016,BUSH,weary,903.96,904.52
1015,1015_t0016,BUSH,and,904.77,904.91
1015,1015_t0016,BUSH,we,904.91,905.01
1015,1015_t0016,BUSH,leave,905.01,905.67
1015,1015_t0016,BUSH,the,906.5,906.57
1015,1015_t0016,BUSH,biggest,906.57,906.87
1015,1015_t0016,BUSH,disaster,906.87,907.37
1015,1015_t0016,BUSH,that,907.37,907.56
1015,1015_t0016,BUSH,could,907.56,907.68
1015,1015_t0016,BUSH,happen,907.68,908.01
1015,1015_t0016,BUSH,is,908.01,908.12
1015,1015_t0016,BUSH,that,908.12,908.23
1015,1015_t0016,BUSH,we,908.23,908.34
1015,1015_t0016,BUSH,not,908.34,908.55
1015,1015_t0016,BUSH,succeed,908.55,909.07
1015,1015_t0016,BUSH,in,909.07,909.18
1015,1015_t0016,BUSH,iraq,909.18,909.57
1015,1015_t0016,BUSH,we,910.13,910.25
1015,1015_t0016,BUSH,will,910.25,910.47
1015,1015_t0016,BUSH,succeed,910.47,910.92
1015,1015_t0016,BUSH,we've,910.92,911.1
1015,1015_t0016,BUSH,got,911.1,911.26
1015,1015_t0016,BUSH,a,911.26,911.31
1015,1015_t0016,BUSH,plan,911.31,911.73
1015,1015_t0016,BUSH,to,911.73,911.81
1015,1015_t0016,BUSH,do,911.81,912.01
1015,1015_t0016,BUSH,so,912.01,912.4
1015,1015_t0016,BUSH,and,913.28,913.44
1015,1015_t0016,BUSH,the,913.44,913.48
1015,1015_t0016,BUSH,main,913.48,913.69
1015,1015_t0016,BUSH,reason,913.69,913.99
1015,1015_t0016,BUSH,we'll,913.99,914.13
1015,1015_t0016,BUSH,succeed,914.13,914.64
1015,1015_t0016,BUSH,is,914.64,914.72
1015,1015_t0016,BUSH,because,914.72,915.08
1015,1015_t0016,BUSH,the,915.08,915.15
1015,1015_t0016,BUSH,iraqis,915.15,915.65
1015,1015_t0016,BUSH,want,915.65,915.84
1015,1015_t0016,BUSH,to,915.84,915.88
1015,1015_t0016,BUSH,be,915.88,916.03
1015,1015_t0016,BUSH,free,916.03,916.39
1015,1015_t0016,BUSH,i,917.53,917.56
1015,1015_t0016,BUSH,had,917.56,917.65
1015,1015_t0016,BUSH,the,917.65,917.73
1015,1015_t0016,BUSH,honor,917.73,917.93
1015,1015_t0016,BUSH,of,917.93,918.0
1015,1015_t0016,BUSH,visiting,918.0,918.33
1015,1015_t0016,BUSH,with,918.33,918.44
1015,1015_t0016,BUSH,prime,918.44,918.66
1015,1015_t0016,BUSH,minister,918.66,919.0
1015,1015_t0016,BUSH,allawi,919.0,919.57
1015,1015_t0016,BUSH,he's,920.23,920.4
1015,1015_t0016,BUSH,a,920.4,920.45
1015,1015_t0016,BUSH,strong,920.45,920.85
1015,1015_t0016,BUSH,courageous,920.85,921.37
1015,1015_t0016,BUSH,leader,921.37,921.8
1015,1015_t0016,BUSH,he,922.48,922.64
1015,1015_t0016,BUSH,believes,922.64,923.16
1015,1015_t0016,BUSH,in,923.16,923.27
1015,1015_t0016,BUSH,the,923.27,923.34
1015,1015_t0016,BUSH,freedom,923.34,923.7
1015,1015_t0016,BUSH,of,923.7,923.79
1015,1015_t0016,BUSH,the,923.79,923.85
1015,1015_t0016,BUSH,iraqi,923.85,924.28
1015,1015_t0016,BUSH,people,924.28,924.75
1015,1015_t0016,BUSH,he,925.71,925.82
1015,1015_t0016,BUSH,doesn't,925.82,926.11
1015,1015_t0016,BUSH,want,926.11,926.34
1015,1015_t0016,BUSH,u,926.34,926.49
1015,1015_t0016,BUSH,s,926.49,926.66
1015,1015_t0016,BUSH,leadership,926.66,927.14
1015,1015_t0016,BUSH,however,927.14,927.62
1015,1015_t0016,BUSH,to,927.62,927.75
1015,1015_t0016,BUSH,send,927.75,928.07
1015,1015_t0016,BUSH,mixed,928.07,928.29
1015,1015_t0016,BUSH,signals,928.29,928.87
1015,1015_t0016,BUSH,to,929.71,929.78
1015,1015_t0016,BUSH,not,929.78,929.98
1015,1015_t0016,BUSH,stand,929.98,930.39
1015,1015_t0016,BUSH,with,930.39,930.52
1015,1015_t0016,BUSH,the,930.52,930.61
1015,1015_t0016,BUSH,iraqi,930.61,931.05
1015,1015_t0016,BUSH,people,931.05,931.53
1015,1015_t0016,BUSH,he,932.54,932.71
1015,1015_t0016,BUSH,believes,932.71,933.06
1015,1015_t0016,BUSH,like,933.06,933.28
1015,1015_t0016,BUSH,i,933.28,933.43
1015,1015_t0016,BUSH,believe,933.43,933.86
1015,1015_t0016,BUSH,that,933.86,934.06
1015,1015_t0016,BUSH,the,934.06,934.46
1015,1015_t0016,BUSH,iraqis,934.63,935.14
1015,1015_t0016,BUSH,are,935.14,935.21
1015,1015_t0016,BUSH,ready,935.21,935.4
1015,1015_t0016,BUSH,to,935.4,935.47
1015,1015_t0016,BUSH,fight,935.47,935.77
1015,1015_t0016,BUSH,for,935.77,935.9
1015,1015_t0016,BUSH,their,935.9,936.0
1015,1015_t0016,BUSH,own,936.0,936.14
1015,1015_t0016,BUSH,freedom,936.14,936.51
1015,1015_t0016,BUSH,they,936.51,936.6
1015,1015_t0016,BUSH,just,936.6,936.81
1015,1015_t0016,BUSH,need,936.81,936.96
1015,1015_t0016,BUSH,the,936.96,937.03
1015,1015_t0016,BUSH,help,937.03,937.26
1015,1015_t0016,BUSH,to,937.26,937.35
1015,1015_t0016,BUSH,be,937.35,937.47
1015,1015_t0016,BUSH,trained,937.47,937.96
1015,1015_t0016,BUSH,there,937.99,938.15
1015,1015_t0016,BUSH,will,938.15,938.37
1015,1015_t0016,BUSH,be,938.37,938.51
1015,1015_t0016,BUSH,elections,938.51,938.97
1015,1015_t0016,BUSH,in,938.97,939.07
1015,1015_t0016,BUSH,january,939.07,939.75
1015,1015_t0016,BUSH,we're,940.04,940.13
1015,1015_t0016,BUSH,spending,940.13,940.58
1015,1015_t0016,BUSH,reconstruction,940.58,941.37
1015,1015_t0016,BUSH,money,941.37,941.74
1015,1015_t0016,BUSH,and,942.22,942.33
1015,1015_t0016,BUSH,our,942.33,942.45
1015,1015_t0016,BUSH,alliance,942.45,942.87
1015,1015_t0016,BUSH,is,942.87,942.97
1015,1015_t0016,BUSH,strong,942.97,943.6
1015,1015_t0016,BUSH,that's,944.15,944.35
1015,1015_t0016,BUSH,the,944.35,944.44
1015,1015_t0016,BUSH,plan,944.44,944.75
1015,1015_t0016,BUSH,for,944.75,944.88
1015,1015_t0016,BUSH,victory,944.88,945.24
1015,1015_t0016,BUSH,and,945.24,945.33
1015,1015_t0016,BUSH,when,945.33,945.45
1015,1015_t0016,BUSH,iraq,945.45,945.81
1015,1015_t0016,BUSH,if,945.81,945.92
1015,1015_t0016,BUSH,free,945.92,946.12
1015,1015_t0016,BUSH,america,946.12,946.58
1015,1015_t0016,BUSH,will,946.58,946.66
1015,1015_t0017,LEHRER,be,946.66,946.77
1015,1015_t0017,LEHRER,more,946.77,946.99
1015,1015_t0017,LEHRER,secure,946.99,947.46
1015,1015_t0017,LEHRER,senator,948.24,948.54
1015,1015_t0018,KERRY,kerry,948.54,948.81
1015,1015_t0018,KERRY,90,948.81,949.06
1015,1015_t0018,KERRY,seconds,949.06,949.58
1015,1015_t0018,KERRY,the,950.13,950.21
1015,1015_t0018,KERRY,president,950.21,950.64
1015,1015_t0018,KERRY,just,950.64,950.88
1015,1015_t0018,KERRY,talked,950.88,951.19
1015,1015_t0018,KERRY,about,951.19,951.59
1015,1015_t0018,KERRY,iraq,951.59,952.07
1015,1015_t0018,KERRY,as,952.33,952.56
1015,1015_t0018,KERRY,a,952.56,952.77
1015,1015_t0018,KERRY,center,952.91,953.43
1015,1015_t0018,KERRY,of,953.63,953.75
1015,1015_t0018,KERRY,the,953.75,953.84
1015,1015_t0018,KERRY,war,953.84,954.15
1015,1015_t0018,KERRY,on,954.15,954.32
1015,1015_t0018,KERRY,terror,954.32,954.7
1015,1015_t0018,KERRY,iraq,955.82,956.27
1015,1015_t0018,KERRY,was,957.06,957.22
1015,1015_t0018,KERRY,not,957.22,957.39
1015,1015_t0018,KERRY,even,957.39,957.61
1015,1015_t0018,KERRY,close,957.61,958.24
1015,1015_t0018,KERRY,to,958.55,958.66
1015,1015_t0018,KERRY,the,958.66,958.77
1015,1015_t0018,KERRY,center,958.77,959.19
1015,1015_t0018,KERRY,of,959.19,959.26
1015,1015_t0018,KERRY,the,959.26,959.34
1015,1015_t0018,KERRY,war,959.34,959.64
1015,1015_t0018,KERRY,on,959.64,959.79
1015,1015_t0018,KERRY,terror,959.79,960.2
1015,1015_t0018,KERRY,before,960.81,961.09
1015,1015_t0018,KERRY,the,961.09,961.15
1015,1015_t0018,KERRY,president,961.15,961.69
1015,1015_t0018,KERRY,invaded,961.75,962.18
1015,1015_t0018,KERRY,it,962.18,962.28
1015,1015_t0018,KERRY,the,963.5,963.57
1015,1015_t0018,KERRY,president,963.57,964.14
1015,1015_t0018,KERRY,made,964.14,964.41
1015,1015_t0018,KERRY,the,964.41,964.5
1015,1015_t0018,KERRY,judgment,964.5,965.16
1015,1015_t0018,KERRY,to,965.16,965.26
1015,1015_t0018,KERRY,divert,965.26,965.72
1015,1015_t0018,KERRY,forces,965.72,966.39
1015,1015_t0018,KERRY,from,966.39,966.63
1015,1015_t0018,KERRY,under,966.63,966.88
1015,1015_t0018,KERRY,general,966.88,967.2
1015,1015_t0018,KERRY,tommy,967.2,967.53
1015,1015_t0018,KERRY,franks,967.53,967.99
1015,1015_t0018,KERRY,from,967.99,968.28
1015,1015_t0018,KERRY,afghanistan,968.28,969.14
1015,1015_t0018,KERRY,before,969.14,969.46
1015,1015_t0018,KERRY,the,969.46,969.52
1015,1015_t0018,KERRY,congress,969.52,970.0
1015,1015_t0018,KERRY,even,970.0,970.2
1015,1015_t0018,KERRY,approved,970.2,970.58
1015,1015_t0018,KERRY,it,970.58,970.73
1015,1015_t0018,KERRY,to,971.33,971.42
1015,1015_t0018,KERRY,begin,971.42,971.72
1015,1015_t0018,KERRY,to,971.72,971.78
1015,1015_t0018,KERRY,prepare,971.78,972.24
1015,1015_t0018,KERRY,to,972.24,972.32
1015,1015_t0018,KERRY,go,972.32,972.46
1015,1015_t0018,KERRY,to,972.46,972.52
1015,1015_t0018,KERRY,war,972.52,972.92
1015,1015_t0018,KERRY,in,973.16,973.28
1015,1015_t0018,KERRY,iraq,973.28,973.55
1015,1015_t0018,KERRY,and,974.68,974.84
1015,1015_t0018,KERRY,he,974.84,974.93
1015,1015_t0018,KERRY,rushed,974.93,975.37
1015,1015_t0018,KERRY,the,975.37,975.46
1015,1015_t0018,KERRY,war,975.46,975.85
1015,1015_t0018,KERRY,in,975.85,976.05
1015,1015_t0018,KERRY,iraq,976.05,976.57
1015,1015_t0018,KERRY,without,977.14,977.5
1015,1015_t0018,KERRY,a,977.5,977.54
1015,1015_t0018,KERRY,plan,977.54,978.11
1015,1015_t0018,KERRY,to,978.11,978.21
1015,1015_t0018,KERRY,win,978.21,978.44
1015,1015_t0018,KERRY,the,978.44,978.51
1015,1015_t0018,KERRY,peace,978.51,979.07
1015,1015_t0018,KERRY,now,980.28,980.37
1015,1015_t0018,KERRY,that,980.37,980.58
1015,1015_t0018,KERRY,is,980.58,980.75
1015,1015_t0018,KERRY,not,980.75,981.12
1015,1015_t0018,KERRY,the,981.12,981.2
1015,1015_t0018,KERRY,judgment,981.2,981.7
1015,1015_t0018,KERRY,that,981.7,981.81
1015,1015_t0018,KERRY,a,981.81,981.85
1015,1015_t0018,KERRY,president,981.85,982.11
1015,1015_t0018,KERRY,of,982.11,982.17
1015,1015_t0018,KERRY,the,982.17,982.25
1015,1015_t0018,KERRY,united,982.25,982.61
1015,1015_t0018,KERRY,states,982.61,982.96
1015,1015_t0018,KERRY,ought,982.96,983.15
1015,1015_t0018,KERRY,to,983.15,983.22
1015,1015_t0018,KERRY,make,983.22,983.64
1015,1015_t0018,KERRY,you,984.3,984.39
1015,1015_t0018,KERRY,don't,984.39,984.6
1015,1015_t0018,KERRY,take,984.6,984.86
1015,1015_t0018,KERRY,america,984.86,985.2
1015,1015_t0018,KERRY,to,985.2,985.35
1015,1015_t0018,KERRY,war,985.35,985.75
1015,1015_t0018,KERRY,unless,986.16,986.42
1015,1015_t0018,KERRY,have,986.42,986.57
1015,1015_t0018,KERRY,the,986.57,986.63
1015,1015_t0018,KERRY,plan,986.63,986.96
1015,1015_t0018,KERRY,to,986.96,987.02
1015,1015_t0018,KERRY,win,987.02,987.24
1015,1015_t0018,KERRY,the,987.24,987.31
1015,1015_t0018,KERRY,peace,987.31,987.8
1015,1015_t0018,KERRY,you,988.46,988.56
1015,1015_t0018,KERRY,don't,988.56,988.73
1015,1015_t0018,KERRY,send,988.73,989.06
1015,1015_t0018,KERRY,troops,989.06,989.46
1015,1015_t0018,KERRY,to,989.46,989.56
1015,1015_t0018,KERRY,war,989.56,989.95
1015,1015_t0018,KERRY,without,989.95,990.28
1015,1015_t0018,KERRY,the,990.28,990.34
1015,1015_t0018,KERRY,body,990.34,990.72
1015,1015_t0018,KERRY,armor,990.72,991.03
1015,1015_t0018,KERRY,that,991.03,991.23
1015,1015_t0018,KERRY,they,991.23,991.36
1015,1015_t0018,KERRY,need,991.36,991.61
1015,1015_t0018,KERRY,i've,991.61,991.78
1015,1015_t0018,KERRY,met,991.78,992.03
1015,1015_t0018,KERRY,kids,992.03,992.44
1015,1015_t0018,KERRY,in,992.44,992.54
1015,1015_t0018,KERRY,ohio,992.54,993.1
1015,1015_t0018,KERRY,parents,993.45,994.0
1015,1015_t0018,KERRY,in,994.0,994.2
1015,1015_t0018,KERRY,wisconsin,994.2,994.77
1015,1015_t0018,KERRY,places,994.77,995.27
1015,1015_t0018,KERRY,iowa,995.37,995.87
1015,1015_t0018,KERRY,where,996.59,996.73
1015,1015_t0018,KERRY,they're,996.73,996.85
1015,1015_t0018,KERRY,going,996.85,997.14
1015,1015_t0018,KERRY,out,997.14,997.32
1015,1015_t0018,KERRY,on,997.32,997.42
1015,1015_t0018,KERRY,the,997.42,997.55
1015,1015_t0018,KERRY,internet,997.55,998.03
1015,1015_t0018,KERRY,to,998.03,998.1
1015,1015_t0018,KERRY,get,998.1,998.34
1015,1015_t0018,KERRY,the,998.34,998.55
1015,1015_t0018,KERRY,state,998.61,998.91
1015,1015_t0018,KERRY,of,998.91,999.0
1015,1015_t0018,KERRY,the,999.0,999.12
1015,1015_t0018,KERRY,art,999.12,999.34
1015,1015_t0018,KERRY,body,999.34,999.67
1015,1015_t0018,KERRY,gear,999.67,999.93
1015,1015_t0018,KERRY,to,999.93,1000.01
1015,1015_t0018,KERRY,send,1000.01,1000.26
1015,1015_t0018,KERRY,to,1000.26,1000.32
1015,1015_t0018,KERRY,their,1000.32,1000.46
1015,1015_t0018,KERRY,kids,1000.46,1000.86
1015,1015_t0018,KERRY,some,1000.86,1001.11
1015,1015_t0018,KERRY,of,1001.11,1001.15
1015,1015_t0018,KERRY,them,1001.15,1001.26
1015,1015_t0018,KERRY,got,1001.26,1001.46
1015,1015_t0018,KERRY,it,1001.46,1001.57
1015,1015_t0018,KERRY,for,1001.57,1001.63
1015,1015_t0018,KERRY,a,1001.63,1001.66
1015,1015_t0018,KERRY,birthday,1001.66,1002.04
1015,1015_t0018,KERRY,present,1002.04,1002.42
1015,1015_t0018,KERRY,i,1003.73,1004.0
1015,1015_t0018,KERRY,think,1004.0,1004.21
1015,1015_t0018,KERRY,that's,1004.21,1004.46
1015,1015_t0018,KERRY,wrong,1004.46,1004.89
1015,1015_t0018,KERRY,humvees,1004.89,1005.36
1015,1015_t0018,KERRY,10,1005.36,1005.8
1015,1015_t0018,KERRY,000,1005.8,1006.19
1015,1015_t0018,KERRY,out,1006.19,1006.43
1015,1015_t0018,KERRY,of,1006.43,1006.64
1015,1015_t0018,KERRY,12,1006.64,1006.94
1015,1015_t0018,KERRY,000,1006.94,1007.22
1015,1015_t0018,KERRY,humvees,1007.22,1007.42
1015,1015_t0018,KERRY,that,1007.42,1007.55
1015,1015_t0018,KERRY,are,1007.55,1007.66
1015,1015_t0018,KERRY,over,1007.66,1007.85
1015,1015_t0018,KERRY,there,1007.85,1008.08
1015,1015_t0018,KERRY,aren't,1008.51,1008.8
1015,1015_t0018,KERRY,armored,1008.8,1009.19
1015,1015_t0018,KERRY,and,1009.73,1009.84
1015,1015_t0018,KERRY,you,1009.84,1009.9
1015,1015_t0018,KERRY,go,1009.9,1010.04
1015,1015_t0018,KERRY,visit,1010.04,1010.38
1015,1015_t0018,KERRY,some,1010.38,1010.57
1015,1015_t0018,KERRY,of,1010.57,1010.63
1015,1015_t0018,KERRY,those,1010.63,1010.79
1015,1015_t0018,KERRY,kids,1010.79,1011.08
1015,1015_t0018,KERRY,in,1011.08,1011.14
1015,1015_t0018,KERRY,the,1011.14,1011.2
1015,1015_t0018,KERRY,hospitals,1011.2,1011.77
1015,1015_t0018,KERRY,today,1011.77,1012.02
1015,1015_t0018,KERRY,who,1012.02,1012.09
1015,1015_t0018,KERRY,were,1012.09,1012.21
1015,1015_t0018,KERRY,maimed,1012.21,1012.56
1015,1015_t0018,KERRY,because,1012.56,1012.81
1015,1015_t0018,KERRY,they,1012.81,1012.9
1015,1015_t0018,KERRY,don't,1012.9,1013.1
1015,1015_t0018,KERRY,have,1013.1,1013.24
1015,1015_t0018,KERRY,the,1013.24,1013.36
1015,1015_t0018,KERRY,armament,1013.36,1013.79
1015,1015_t0018,KERRY,this,1014.78,1014.97
1015,1015_t0018,KERRY,president,1014.97,1015.52
1015,1015_t0018,KERRY,just,1015.52,1015.75
1015,1015_t0018,KERRY,i,1015.79,1015.96
1015,1015_t0018,KERRY,don't,1015.96,1016.2
1015,1015_t0018,KERRY,know,1016.2,1016.33
1015,1015_t0018,KERRY,if,1016.33,1016.43
1015,1015_t0018,KERRY,he,1016.43,1016.58
1015,1015_t0018,KERRY,sees,1016.58,1016.95
1015,1015_t0018,KERRY,what's,1016.95,1017.19
1015,1015_t0018,KERRY,really,1017.19,1017.41
1015,1015_t0018,KERRY,happened,1017.41,1017.78
1015,1015_t0018,KERRY,over,1017.78,1017.93
1015,1015_t0018,KERRY,there,1017.93,1018.25
1015,1015_t0018,KERRY,but,1018.83,1019.08
1015,1015_t0018,KERRY,it's,1019.08,1019.34
1015,1015_t0018,KERRY,getting,1019.34,1019.8
1015,1015_t0018,KERRY,worse,1019.8,1020.11
1015,1015_t0018,KERRY,by,1020.11,1020.32
1015,1015_t0018,KERRY,the,1020.32,1020.43
1015,1015_t0018,KERRY,day,1020.43,1020.83
1015,1015_t0018,KERRY,more,1020.9,1021.15
1015,1015_t0018,KERRY,soldiers,1021.15,1021.65
1015,1015_t0018,KERRY,killed,1021.65,1021.94
1015,1015_t0018,KERRY,in,1021.94,1022.06
1015,1015_t0018,KERRY,june,1022.06,1022.56
1015,1015_t0018,KERRY,than,1022.59,1022.74
1015,1015_t0018,KERRY,before,1022.74,1023.19
1015,1015_t0018,KERRY,more,1023.44,1023.66
1015,1015_t0018,KERRY,in,1023.66,1023.73
1015,1015_t0018,KERRY,july,1023.73,1024.11
1015,1015_t0018,KERRY,than,1024.11,1024.29
1015,1015_t0018,KERRY,june,1024.29,1024.7
1015,1015_t0018,KERRY,more,1024.98,1025.24
1015,1015_t0018,KERRY,in,1025.24,1025.31
1015,1015_t0018,KERRY,august,1025.31,1025.69
1015,1015_t0018,KERRY,than,1025.69,1025.83
1015,1015_t0018,KERRY,july,1025.83,1026.32
1015,1015_t0018,KERRY,more,1026.57,1026.81
1015,1015_t0018,KERRY,in,1026.81,1026.88
1015,1015_t0018,KERRY,september,1026.88,1027.57
1015,1015_t0018,KERRY,than,1027.85,1028.04
1015,1015_t0018,KERRY,in,1028.04,1028.15
1015,1015_t0018,KERRY,august,1028.15,1028.68
1015,1015_t0018,KERRY,and,1029.49,1029.64
1015,1015_t0018,KERRY,now,1029.64,1029.87
1015,1015_t0018,KERRY,we,1029.87,1030.0
1015,1015_t0018,KERRY,see,1030.0,1030.25
1015,1015_t0018,KERRY,beheadings,1030.25,1030.9
1015,1015_t0018,KERRY,and,1030.9,1031.08
1015,1015_t0018,KERRY,we,1031.36,1031.5
1015,1015_t0018,KERRY,got,1031.5,1031.67
1015,1015_t0018,KERRY,weapons,1031.67,1032.02
1015,1015_t0018,KERRY,of,1032.02,1032.08
1015,1015_t0018,KERRY,mass,1032.08,1032.31
1015,1015_t0018,KERRY,destruction,1032.31,1032.87
1015,1015_t0018,KERRY,crossing,1032.87,1033.3
1015,1015_t0018,KERRY,the,1033.3,1033.36
1015,1015_t0018,KERRY,border,1033.36,1033.74
1015,1015_t0018,KERRY,every,1033.74,1033.93
1015,1015_t0018,KERRY,single,1033.93,1034.23
1015,1015_t0018,KERRY,day,1034.23,1034.5
1015,1015_t0018,KERRY,and,1034.5,1034.61
1015,1015_t0018,KERRY,they're,1034.61,1034.68
1015,1015_t0018,KERRY,blowing,1034.68,1035.04
1015,1015_t0018,KERRY,people,1035.04,1035.35
1015,1015_t0018,KERRY,up,1035.35,1035.61
1015,1015_t0018,KERRY,and,1036.2,1036.32
1015,1015_t0019,BUSH,we,1036.32,1036.41
1015,1015_t0019,BUSH,don't,1036.41,1036.55
1015,1015_t0019,BUSH,have,1036.55,1036.67
1015,1015_t0019,BUSH,enough,1036.67,1036.9
1015,1015_t0019,BUSH,troops,1036.9,1037.27
1015,1015_t0020,LEHRER,there,1039.21,1039.71
1015,1015_t0020,LEHRER,can,1039.71,1039.86
