sentence_id,debate_audio_id,duration_sec,n_words,f0_mean,f0_std,f0_min,f0_max,f0_range,f0_slope_hz_per_s,voiced_frac,intensity_mean_db,intensity_std_db,intensity_range_db,jitter_local,shimmer_local,hnr_mean_db,spectral_centroid_mean,spectral_rolloff_mean,zero_crossing_rate_mean,rms_mean,rms_std,total_pause_sec,n_pauses,mean_pause_sec,speech_duration_sec,speech_rate_wps,articulation_rate_wps,feature_status
1003_t0008_s002,1003,2.681,8,98.77035268570441,16.849952604089584,74.98784491501466,145.93087648755508,70.94303157254042,-19.34448578950516,0.5207547169811321,62.524154323185826,6.733954844728923,23.399811848096284,0.024418420928882627,0.10307988787522826,5.124526769155117,2017.5952376918783,3841.982886904762,0.1651611328125,0.03738626837730408,0.017582137137651443,0.0,0.0,0.0,2.680999999999983,2.9839612085043083,2.9839612085043083,ok
1003_t0009_s001,1003,1.331,5,102.94442115041964,16.66591318722879,79.68576563851137,139.85450222569244,60.16873658718107,38.79904254956976,0.47692307692307695,60.67070759920496,7.574887130704435,27.422015709930186,0.0284732439323661,0.13663700231550435,6.115301547908453,2435.9856570607744,4679.8735119047615,0.20176478794642858,0.030533351004123688,0.01669887639582157,0.0,0.0,0.0,1.3310000000000173,3.75657400450784,3.75657400450784,ok
1003_t0009_s002,1003,1.221,6,101.886038521839,14.638045657929588,75.08309657885948,139.19814254024092,64.11504596138144,47.60928138787647,0.6890756302521008,67.13470465451257,4.360757075568347,20.70004373764622,0.022453996621343193,0.11901585926824523,6.0566479039423555,2416.59811283778,4401.442307692308,0.20078375400641027,0.05006895959377289,0.015254447236657143,0.0,0.0,0.0,1.2210000000000036,4.9140049140049,4.9140049140049,ok
1003_t0009_s003,1003,7.503,18,116.94408930835993,25.441376191589956,75.4262342214055,224.3672919615598,148.9410577401543,-0.8511742857864878,0.6278447121820616,63.833650597716044,8.876009740460477,33.534687335935814,0.025199191787320743,0.106842538097977,7.384688347522118,2324.2506111866596,4349.035904255319,0.198784491356383,0.04667741805315018,0.022895989939570427,0.0,0.0,0.0,7.502999999999986,2.399040383846466,2.399040383846466,ok
1003_t0009_s004,1003,8.364,21,131.28705652992997,31.423652011419165,76.16002261157045,306.21962693292863,230.05960432135817,-2.869563640669242,0.6650660264105642,68.510074076356,7.887154693904285,33.71010694820612,0.022867156612525547,0.11070304392255954,5.435485250752015,2407.377919215293,4392.652671755725,0.20425065601145037,0.0751376822590828,0.033369217067956924,0.22999999999999954,1.0,0.22999999999999954,8.134000000000032,2.5107604017216545,2.581755593803776,ok
1003_t0010_s001,1003,12.822,21,120.6499612197975,28.0604638117933,75.89747950593203,304.2284601527912,228.33098064685913,0.7453496433261351,0.37607505863956214,62.1959957118122,9.35870257395851,37.146646590675715,0.020109345051612083,0.10251884777063894,2.938427631475246,2464.7402426667536,4498.850529925187,0.22959325319513715,0.04081248492002487,0.026916857808828354,0.6599999999999993,2.0,0.3299999999999996,12.161999999999946,1.6378100140383784,1.7266896891958636,ok
1003_t0010_s002,1003,1.28,7,93.05558183131197,11.793542774431563,74.94606126972498,124.55025320936484,49.60419193963986,-6.561472522318929,0.536,59.68354820405186,6.246945695308809,24.906010060911697,0.026054199200147437,0.10686870566444662,6.559289070403236,2140.8678915231535,4249.047256097561,0.14700838414634146,0.0248285960406065,0.008943983353674412,0.0,0.0,0.0,1.2799999999999727,5.468750000000116,5.468750000000116,ok
1003_t0010_s003,1003,2.621,11,105.33042948455923,16.4717368606971,75.00229924956146,150.45449983773312,75.45220058817166,-9.425328906767632,0.6254826254826255,63.150006982802225,6.338267455093733,26.03217442720051,0.024238094271507544,0.12106606404251626,6.846780697703513,2420.3134783328856,4274.199695121952,0.21619545541158536,0.037604499608278275,0.014045090414583683,0.0,0.0,0.0,2.620999999999981,4.196871423120977,4.196871423120977,ok
1003_t0010_s004,1003,4.621,8,115.20270176777593,19.00288578136372,82.72467781394934,238.9886021914345,156.26392437748515,-3.429219973451382,0.6252723311546841,61.59912167371846,8.935247110152272,36.33433210450427,0.02210446674221274,0.09558271355628878,7.344011071415651,2293.526448371267,4196.605603448276,0.19253098060344828,0.03932356834411621,0.023816924542188644,0.18000000000000016,1.0,0.18000000000000016,4.441000000000038,1.7312270071412972,1.8013960819635062,ok
1003_t0010_s005,1003,7.673,26,106.08234292523366,15.223329229687783,75.31166777051263,156.4896047441245,81.17793697361188,0.7254926090900315,0.6557591623036649,61.72907918720303,8.166473783228316,34.83760511794196,0.020568291343455718,0.10249629329254327,7.914418309942756,2111.4711139958486,3964.7135416666665,0.18182779947916666,0.03594481572508812,0.0185135155916214,0.0,0.0,0.0,7.673000000000002,3.3885051479212818,3.3885051479212818,ok
1003_t0010_s006,1003,3.541,14,110.85582351370876,15.563909054708128,86.43581942821422,154.70032416622925,68.26450473801503,3.6427654816159394,0.8233618233618234,64.6054270544161,5.99682773100758,26.91169701014735,0.021652680915281643,0.10550947469862713,9.812123221669955,2081.4461153218635,3964.4566441441443,0.13453248170045046,0.04295608028769493,0.01594395935535431,0.0,0.0,0.0,3.540999999999997,3.953685399604635,3.953685399604635,ok
1003_t0010_s007,1003,11.703,32,130.51508307125027,23.4718977412147,78.31708591308578,284.43661442587484,206.11952851278906,1.6399336327475835,0.6555269922879178,65.37005492617388,8.447910535008711,37.32764517202697,0.02173023235752478,0.09549487610277878,6.3387243575688155,2563.1380518895603,4367.1875,0.2223574112021858,0.057001739740371704,0.028259381651878357,0.3899999999999997,1.0,0.3899999999999997,11.312999999999974,2.7343416218063803,2.8286042605851742,ok
1003_t0010_s008,1003,2.16,12,154.73221155414575,27.011467929266942,75.88023989799225,196.87621722847152,120.99597733047926,-5.601894771301486,0.8169014084507042,65.23058522923105,5.2046354223904325,28.014335086999935,0.024760428990467025,0.12036576065329928,7.447852140713879,2414.5710747669455,4370.289522058823,0.18842629825367646,0.0438564196228981,0.01702234521508217,0.0,0.0,0.0,2.160000000000025,5.555555555555491,5.555555555555491,ok
1003_t0010_s009,1003,2.261,8,130.6980942019698,27.000466842669752,81.54086895261129,190.42462966263858,108.88376071002729,-7.894761748269978,0.5515695067264574,61.08418860435428,7.991823287054887,29.78518753230859,0.025849812393546147,0.12756070224575752,6.09119717572381,2293.105024302385,4335.9375,0.19506492077464788,0.03456893563270569,0.019931886345148087,0.0,0.0,0.0,2.261000000000024,3.5382574082264107,3.5382574082264107,ok
1003_t0010_s010,1003,3.021,4,126.17203959204663,47.298616181499746,86.42499337951044,249.16702732869348,162.74203394918305,20.74128234168234,0.5886287625418061,58.07471457612735,11.167944642440544,35.16231445149427,0.017850155320057733,0.12384674176982967,7.955649324073377,2709.4183498940984,4704.358552631579,0.2236328125,0.029558660462498665,0.020380515605211258,0.5,2.0,0.25,2.520999999999958,1.324064879179098,1.5866719555732116,ok
1003_t0010_s011,1003,1.84,7,145.61126425670804,39.4087474294436,75.01687450881836,222.79605506261998,147.7791805538016,-43.788326648081046,0.6243093922651933,59.26510990566908,7.707250395031227,33.93992547276404,0.026181957021447405,0.12285888414358259,8.03996691637726,2316.6102787246673,4474.0032327586205,0.17784381734913793,0.026885071769356728,0.012779477052390575,0.0,0.0,0.0,1.839999999999975,3.804347826087008,3.804347826087008,ok
