sentence_id,debate_audio_id,n_syllables,syllable_rate_per_sec,articulation_rate_syll_per_sec,egemaps_F0semitoneFrom27.5Hz_sma3nz_amean,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,egemaps_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,egemaps_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,egemaps_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,egemaps_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,egemaps_loudness_sma3_amean,egemaps_loudness_sma3_stddevNorm,egemaps_loudness_sma3_percentile20.0,egemaps_loudness_sma3_percentile50.0,egemaps_loudness_sma3_percentile80.0,egemaps_loudness_sma3_pctlrange0-2,egemaps_loudness_sma3_meanRisingSlope,egemaps_loudness_sma3_stddevRisingSlope,egemaps_loudness_sma3_meanFallingSlope,egemaps_loudness_sma3_stddevFallingSlope,egemaps_spectralFlux_sma3_amean,egemaps_spectralFlux_sma3_stddevNorm,egemaps_mfcc1_sma3_amean,egemaps_mfcc1_sma3_stddevNorm,egemaps_mfcc2_sma3_amean,egemaps_mfcc2_sma3_stddevNorm,egemaps_mfcc3_sma3_amean,egemaps_mfcc3_sma3_stddevNorm,egemaps_mfcc4_sma3_amean,egemaps_mfcc4_sma3_stddevNorm,egemaps_jitterLocal_sma3nz_amean,egemaps_jitterLocal_sma3nz_stddevNorm,egemaps_shimmerLocaldB_sma3nz_amean,egemaps_shimmerLocaldB_sma3nz_stddevNorm,egemaps_HNRdBACF_sma3nz_amean,egemaps_HNRdBACF_sma3nz_stddevNorm,egemaps_logRelF0-H1-H2_sma3nz_amean,egemaps_logRelF0-H1-H2_sma3nz_stddevNorm,egemaps_logRelF0-H1-A3_sma3nz_amean,egemaps_logRelF0-H1-A3_sma3nz_stddevNorm,egemaps_F1frequency_sma3nz_amean,egemaps_F1frequency_sma3nz_stddevNorm,egemaps_F1bandwidth_sma3nz_amean,egemaps_F1bandwidth_sma3nz_stddevNorm,egemaps_F1amplitudeLogRelF0_sma3nz_amean,egemaps_F1amplitudeLogRelF0_sma3nz_stddevNorm,egemaps_F2frequency_sma3nz_amean,egemaps_F2frequency_sma3nz_stddevNorm,egemaps_F2bandwidth_sma3nz_amean,egemaps_F2bandwidth_sma3nz_stddevNorm,egemaps_F2amplitudeLogRelF0_sma3nz_amean,egemaps_F2amplitudeLogRelF0_sma3nz_stddevNorm,egemaps_F3frequency_sma3nz_amean,egemaps_F3frequency_sma3nz_stddevNorm,egemaps_F3bandwidth_sma3nz_amean,egemaps_F3bandwidth_sma3nz_stddevNorm,egemaps_F3amplitudeLogRelF0_sma3nz_amean,egemaps_F3amplitudeLogRelF0_sma3nz_stddevNorm,egemaps_alphaRatioV_sma3nz_amean,egemaps_alphaRatioV_sma3nz_stddevNorm,egemaps_hammarbergIndexV_sma3nz_amean,egemaps_hammarbergIndexV_sma3nz_stddevNorm,egemaps_slopeV0-500_sma3nz_amean,egemaps_slopeV0-500_sma3nz_stddevNorm,egemaps_slopeV500-1500_sma3nz_amean,egemaps_slopeV500-1500_sma3nz_stddevNorm,egemaps_spectralFluxV_sma3nz_amean,egemaps_spectralFluxV_sma3nz_stddevNorm,egemaps_mfcc1V_sma3nz_amean,egemaps_mfcc1V_sma3nz_stddevNorm,egemaps_mfcc2V_sma3nz_amean,egemaps_mfcc2V_sma3nz_stddevNorm,egemaps_mfcc3V_sma3nz_amean,egemaps_mfcc3V_sma3nz_stddevNorm,egemaps_mfcc4V_sma3nz_amean,egemaps_mfcc4V_sma3nz_stddevNorm,egemaps_alphaRatioUV_sma3nz_amean,egemaps_hammarbergIndexUV_sma3nz_amean,egemaps_slopeUV0-500_sma3nz_amean,egemaps_slopeUV500-1500_sma3nz_amean,egemaps_spectralFluxUV_sma3nz_amean,egemaps_loudnessPeaksPerSec,egemaps_VoicedSegmentsPerSec,egemaps_MeanVoicedSegmentLengthSec,egemaps_StddevVoicedSegmentLengthSec,egemaps_MeanUnvoicedSegmentLength,egemaps_StddevUnvoicedSegmentLength,egemaps_equivalentSoundLevel_dBp,feature_status
1003_t0003_s015,1003,12,5.60485754320411,5.604857543204059,30.54398536682129,0.18025165796279907,26.85466194152832,29.877716064453125,34.38676452636719,7.532102584838867,231.73782348632812,375.85479736328125,-14.617144584655762,82.22672271728516,0.7535030245780945,0.5113112330436707,0.473867267370224,0.6040613651275635,1.0493736267089844,0.575506329536438,10.17920970916748,4.860010147094727,9.028273582458496,5.264050006866455,0.2802342176437378,0.8164357542991638,10.083963394165039,1.3678730726242065,-3.2904603481292725,-2.693856716156006,14.324281692504883,0.9091881513595581,-16.31036376953125,-0.8337270021438599,0.02958705835044384,1.3950210809707642,0.9251272678375244,0.611883282661438,3.2735557556152344,0.7087768316268921,2.5539469718933105,3.596461296081543,13.844292640686035,0.7025648951530457,948.7992553710938,0.18740151822566986,1106.911376953125,0.30293193459510803,-65.46996307373047,-1.298842430114746,1965.0418701171875,0.11468074470758438,1022.8193969726562,0.4236183166503906,-63.504337310791016,-1.2746708393096924,2912.151123046875,0.06679894030094147,827.5770263671875,0.32320669293403625,-63.6678466796875,-1.2645022869110107,-5.623014450073242,-1.3154264688491821,12.0133056640625,0.636203408241272,0.07123051583766937,0.22115342319011688,-0.003028376027941704,-5.792206287384033,0.27545973658561707,0.7953223586082458,15.172858238220215,0.6372542977333069,-3.1301631927490234,-2.978914976119995,11.544243812561035,1.1792383193969727,-16.660903930664062,-0.8683229088783264,6.06311559677124,-2.262582302093506,0.057769887149333954,0.01064710970968008,0.31621095538139343,5.633803367614746,4.326923370361328,0.15222221612930298,0.14132529497146606,0.05666666477918625,0.03299831598997116,-27.02888298034668,ok
1003_t0003_s016,1003,115,4.425119285824227,5.218259370178782,30.595380783081055,0.2699178159236908,25.53333282470703,28.416078567504883,32.33915710449219,6.805824279785156,611.7034912109375,966.7767944335938,128.46649169921875,131.232177734375,0.5144975781440735,0.6989511251449585,0.17370308935642242,0.44034305214881897,0.7954477071762085,0.6217446327209473,6.858964920043945,4.084599018096924,6.245609760284424,3.614549398422241,0.14371375739574432,0.9821658730506897,8.934938430786133,1.5844992399215698,-4.4025163650512695,-2.2433362007141113,15.15186595916748,0.8552378416061401,-16.390735626220703,-0.9175174236297607,0.02663472481071949,1.9549057483673096,1.2522797584533691,0.6749557256698608,3.373886823654175,0.9182561039924622,0.735499918460846,10.325271606445312,9.708979606628418,1.2850029468536377,908.353759765625,0.25517338514328003,1033.26416015625,0.31809982657432556,-97.37039947509766,-0.9858793020248413,1942.564208984375,0.13544778525829315,960.7015991210938,0.4040355384349823,-94.25269317626953,-0.9914642572402954,2888.329833984375,0.08107002079486847,854.5142211914062,0.3964183032512665,-93.37310791015625,-1.0057686567306519,-2.9247992038726807,-3.126525640487671,9.844648361206055,1.0607997179031372,0.06744194775819778,0.28784939646720886,-0.002902253530919552,-6.04892110824585,0.18700426816940308,0.7821479439735413,13.879746437072754,0.9583976864814758,-6.0932536125183105,-1.8785202503204346,14.926953315734863,0.9918825030326843,-19.8863582611084,-0.8320118188858032,2.0688014030456543,4.153569221496582,0.04149393364787102,0.012942628003656864,0.0939038023352623,3.69657301902771,3.202160596847534,0.158433735370636,0.14961382746696472,0.1398734152317047,0.1943863183259964,-30.661014556884766,ok
1003_t0004_s001,1003,1,4.149377593360996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,too_short
1003_t0004_s002,1003,12,5.937654626422563,5.937654626422519,23.584739685058594,0.13118092715740204,21.57552146911621,22.01105499267578,24.675867080688477,3.1003456115722656,20.039470672607422,1.0973386764526367,69.75109100341797,11.501471519470215,0.3235922157764435,0.4955351650714874,0.1659296154975891,0.2955600917339325,0.4749545156955719,0.3090249001979828,3.7007665634155273,1.8045963048934937,4.074886322021484,2.076613664627075,0.06720428168773651,0.6289535760879517,15.800455093383789,0.6164801120758057,-7.324777603149414,-1.2427724599838257,7.279564380645752,1.3913233280181885,-4.598263740539551,-2.790776252746582,0.014171059243381023,0.757839560508728,1.1572014093399048,0.8196713924407959,2.107930898666382,1.14225435256958,-2.7955098152160645,-1.0417755842208862,12.650230407714844,0.5904504656791687,921.8670654296875,0.17270871996879578,1056.0281982421875,0.16601809859275818,-125.71143341064453,-0.7440343499183655,1876.3619384765625,0.09199091792106628,936.273681640625,0.20680274069309235,-124.45944213867188,-0.7563155889511108,2913.486572265625,0.06209177523851395,791.256591796875,0.38142791390419006,-127.2859115600586,-0.7128989100456238,-4.139445781707764,-1.3949017524719238,13.392435073852539,0.5076308250427246,0.06811858713626862,0.2322404980659485,0.005817916244268417,2.852111577987671,0.08911117166280746,0.4538457989692688,22.386272430419922,0.2500772178173065,-12.076305389404297,-0.855156660079956,6.387770652770996,1.431922435760498,-6.379847526550293,-1.9327021837234497,-1.8064966201782227,10.429218292236328,0.04905574396252632,0.012446028180420399,0.05719296634197235,5.472636699676514,3.5714287757873535,0.09285713732242584,0.06407903134822845,0.19333334267139435,0.18144480884075165,-38.27614974975586,ok
1003_t0005_s001,1003,24,4.5420136260408785,5.167958656330758,24.17002296447754,0.19782835245132446,19.272979736328125,23.845888137817383,27.17205238342285,7.899072647094727,300.0395202636719,378.576904296875,67.22378540039062,30.607879638671875,0.41646817326545715,0.5843632817268372,0.18971587717533112,0.37651991844177246,0.6306893229484558,0.4409734606742859,4.850907802581787,2.087996006011963,4.715027332305908,2.395498752593994,0.0926738753914833,0.660775899887085,8.178022384643555,1.6066560745239258,1.2787028551101685,8.402888298034668,19.428068161010742,0.7217626571655273,-9.447996139526367,-1.253041386604309,0.03997378423810005,1.5542086362838745,1.3486822843551636,0.9020669460296631,1.413404941558838,2.0146453380584717,1.2495042085647583,3.954043388366699,12.002365112304688,0.6655455827713013,678.7823486328125,0.4265330731868744,1197.7919921875,0.17295657098293304,-144.5182647705078,-0.5950713753700256,1716.7232666015625,0.1819949895143509,899.3739624023438,0.43563225865364075,-144.57957458496094,-0.5828233957290649,2702.65283203125,0.1256222128868103,829.9561157226562,0.23835515975952148,-144.5394744873047,-0.5835907459259033,-5.569569110870361,-0.8604376316070557,11.562166213989258,0.5142223238945007,0.0489443875849247,0.27404946088790894,-0.017388375476002693,-0.8936966061592102,0.12805889546871185,0.4332430362701416,18.155336380004883,0.4089435338973999,-2.850205421447754,-3.4956984519958496,20.63146209716797,0.7612596154212952,-15.206016540527344,-1.0231701135635376,-0.3301744759082794,6.494546413421631,0.03463396802544594,-5.958592737442814e-05,0.07929259538650513,5.123339653015137,2.4904215335845947,0.10461538285017014,0.13652923703193665,0.2564285695552826,0.2729889452457428,-34.45981979370117,ok
1003_t0005_s002,1003,23,4.320871688897238,4.44616276821962,23.308135986328125,0.2532868981361389,19.024797439575195,21.63103485107422,24.92291831970215,5.898120880126953,110.57647705078125,75.4091796875,32.266239166259766,28.523386001586914,0.34866613149642944,0.6248502135276794,0.15127699077129364,0.29584214091300964,0.5055539011955261,0.3542768955230713,5.571211814880371,3.890535831451416,3.494079351425171,2.304826259613037,0.08405260741710663,0.8611849546432495,7.30679988861084,1.871725082397461,0.933022141456604,9.452555656433105,18.8278751373291,0.7481304407119751,-5.706567287445068,-2.006366014480591,0.03272438794374466,1.5174046754837036,1.7566604614257812,0.9105170965194702,1.6030564308166504,1.8772813081741333,3.5922999382019043,2.3811917304992676,15.014069557189941,0.5437642931938171,716.2064208984375,0.4199843406677246,1122.6474609375,0.24921521544456482,-155.3383331298828,-0.5133131742477417,1716.390380859375,0.17388108372688293,934.919677734375,0.2682560086250305,-154.86322021484375,-0.5136562585830688,2723.33837890625,0.1100851371884346,838.442626953125,0.5314865112304688,-155.5759735107422,-0.5022442936897278,-5.805322170257568,-0.9186515212059021,13.752058982849121,0.4591493010520935,0.04175417870283127,0.44862380623817444,-0.006782106589525938,-1.9700536727905273,0.12347286194562912,0.6215497851371765,17.823041915893555,0.3419112265110016,-1.47709321975708,-7.293981552124023,20.187175750732422,0.8951747417449951,-4.161123752593994,-3.4817845821380615,0.26998212933540344,6.678846836090088,0.02898409590125084,0.003368362784385681,0.07334202527999878,3.9548022747039795,2.091254949569702,0.10090908408164978,0.06258878111839294,0.3266666829586029,0.41665998101234436,-35.22304916381836,ok
1003_t0005_s003,1003,77,3.760316452605362,4.456792267176013,23.308788299560547,0.26193827390670776,19.82740020751953,21.800565719604492,25.64674949645996,5.81934928894043,148.65504455566406,288.6463623046875,66.73558044433594,74.81696319580078,0.34731602668762207,0.6103334426879883,0.1366116851568222,0.3048562705516815,0.5361461639404297,0.3995344638824463,4.645260810852051,2.7448952198028564,3.4638025760650635,2.197754144668579,0.07987314462661743,0.8469569683074951,7.19401741027832,1.9732989072799683,5.029758453369141,1.732473373413086,15.418167114257812,0.83599454164505,-11.420266151428223,-1.0001704692840576,0.01971958391368389,1.7573961019515991,1.1787649393081665,0.6932181119918823,2.9418723583221436,0.6772457361221313,2.473890542984009,1.9102394580841064,15.540721893310547,0.4831308424472809,644.2848510742188,0.4449578821659088,1227.2677001953125,0.20041990280151367,-133.17428588867188,-0.6911607384681702,1688.9578857421875,0.18160508573055267,886.6989135742188,0.33425405621528625,-133.5328369140625,-0.6675571799278259,2686.24462890625,0.1060304343700409,857.12744140625,0.35085058212280273,-133.56011962890625,-0.6650806069374084,-7.17036771774292,-0.7773870825767517,14.598978996276855,0.5026055574417114,0.049874115735292435,0.340791255235672,-0.011563283391296864,-1.1164705753326416,0.11218459159135818,0.5618054270744324,17.22236442565918,0.49892717599868774,3.536625862121582,2.8657500743865967,17.115537643432617,0.9251108765602112,-15.959135055541992,-0.8348884582519531,0.18020828068256378,5.999582767486572,0.03317695111036301,0.002395876683294773,0.06337959319353104,3.66568922996521,2.4007840156555176,0.1330612301826477,0.10644926130771637,0.257999986410141,0.35482385754585266,-35.504268646240234,ok
1003_t0005_s004,1003,31,3.194888178913738,3.497687013426604,21.19321632385254,0.1576000303030014,19.29065704345703,20.952238082885742,22.713794708251953,3.423137664794922,117.02664947509766,182.25067138671875,-36.975975036621094,44.39628219604492,0.4009294807910919,0.5993338823318481,0.19187472760677338,0.35324180126190186,0.5700680017471313,0.3781932592391968,4.038621425628662,1.5691778659820557,3.445366382598877,1.9668229818344116,0.09106085449457169,0.7280310988426208,10.345250129699707,1.2776305675506592,3.2333617210388184,2.595755100250244,10.595439910888672,1.1655656099319458,-13.637539863586426,-0.849502682685852,0.014054644852876663,0.8505374193191528,1.1398099660873413,0.6669456958770752,2.7288289070129395,0.5540955662727356,1.5273659229278564,1.9796613454818726,15.865251541137695,0.4456805884838104,609.8428955078125,0.3998396694660187,1258.11181640625,0.19809022545814514,-117.72551727294922,-0.831023097038269,1624.4613037109375,0.16939617693424225,930.0426025390625,0.35482048988342285,-120.06048583984375,-0.7854575514793396,2651.452392578125,0.09692855179309845,864.17041015625,0.3762446343898773,-121.4813232421875,-0.7628120183944702,-8.091970443725586,-0.5539650321006775,15.8182373046875,0.37808898091316223,0.048743121325969696,0.33120864629745483,-0.017367582768201828,-0.9886389374732971,0.1318719983100891,0.5004398822784424,19.899559020996094,0.2894068956375122,1.4624732732772827,6.787757396697998,11.384481430053711,1.219270944595337,-15.640068054199219,-0.9175801277160645,-1.8547413349151611,8.911661148071289,0.03794853016734123,-0.003941670060157776,0.06443677097558975,3.199174642562866,2.385892152786255,0.15869565308094025,0.08818480372428894,0.25,0.22080430388450623,-33.50687026977539,ok
1003_t0005_s005,1003,22,3.547814868569586,4.876967412990506,22.673662185668945,0.10010258108377457,20.865680694580078,22.414100646972656,24.436120986938477,3.5704402923583984,95.07086944580078,148.03941345214844,211.69664001464844,339.72003173828125,0.3262898325920105,0.7400014996528625,0.11116962134838104,0.24356217682361603,0.5359441637992859,0.42477452754974365,5.135732173919678,2.2872743606567383,4.814033508300781,3.1080095767974854,0.07741294056177139,1.0639222860336304,5.771829605102539,2.193798780441284,5.675666809082031,1.573470950126648,10.420638084411621,1.1337532997131348,-8.148344039916992,-1.327854037284851,0.015051944181323051,0.6792541742324829,1.2581636905670166,0.665304958820343,2.922823190689087,0.5460829138755798,2.76745343208313,1.7053555250167847,18.478816986083984,0.30834153294563293,675.7386474609375,0.40353259444236755,1292.2386474609375,0.21778444945812225,-150.62921142578125,-0.5547740459442139,1690.9267578125,0.16937468945980072,983.3419189453125,0.4130379557609558,-151.66323852539062,-0.5331863760948181,2673.110595703125,0.09824714809656143,905.3931274414062,0.38084694743156433,-152.31640625,-0.5233241319656372,-8.436067581176758,-0.6216792464256287,15.727867126464844,0.3557896614074707,0.0511053167283535,0.37526923418045044,-0.01498685497790575,-1.0119456052780151,0.12222973257303238,0.4917965233325958,18.103273391723633,0.36236709356307983,3.812187910079956,2.615103006362915,12.777312278747559,1.2761584520339966,-13.721136093139648,-0.9281038045883179,-0.1942591667175293,6.059103012084961,0.02741793915629387,0.0059281326830387115,0.0633176788687706,3.231017827987671,2.280130386352539,0.09999999403953552,0.07289914786815643,0.3423076868057251,0.4729148745536804,-34.688201904296875,ok
1003_t0006_s001,1003,8,4.703115814226925,4.703115814226865,25.026472091674805,0.1794321984052658,22.751440048217773,24.698890686035156,25.22690773010254,2.4754676818847656,73.25289916992188,41.943843841552734,83.74298095703125,0.0,0.7577725648880005,0.2652592062950134,0.5594924688339233,0.775726854801178,0.9272488355636597,0.36775636672973633,6.866334915161133,3.2064099311828613,3.9677717685699463,1.8680806159973145,0.1814272403717041,0.3811309039592743,7.5492143630981445,1.0983299016952515,-11.3746919631958,-0.41842833161354065,10.10062026977539,0.9549060463905334,-0.6390054821968079,-14.1027250289917,0.02732534520328045,2.19883131980896,1.2712962627410889,0.8737488389015198,2.3180744647979736,0.6325497627258301,-4.107907772064209,-0.716109037399292,8.626235961914062,0.43647894263267517,994.2251586914062,0.09298083186149597,1001.6119384765625,0.21952927112579346,-136.57359313964844,-0.6717706918716431,1934.642333984375,0.05073618143796921,997.1216430664062,0.20637226104736328,-136.2593994140625,-0.6759638786315918,2881.32177734375,0.0543404184281826,1078.438720703125,0.39379069209098816,-138.34521484375,-0.6446713209152222,-2.089635133743286,-1.0567704439163208,9.57039737701416,0.36679312586784363,0.06546056270599365,0.3090928792953491,-0.00016772570961620659,-80.34163665771484,0.17250777781009674,0.18129533529281616,13.795857429504395,0.20783306658267975,-11.12503719329834,-0.3720611333847046,7.94058895111084,1.3596789836883545,-4.918004035949707,-2.3946194648742676,2.047938346862793,5.079773902893066,0.05561379715800285,0.011361093260347843,0.18626771867275238,7.100592136383057,2.4390244483947754,0.11749999970197678,0.045483510941267014,0.27250000834465027,0.1984155923128128,-30.59733772277832,ok
1003_t0006_s002,1003,22,3.330809992429977,4.186489058039992,25.690448760986328,0.29626286029815674,21.774673461914062,23.76435089111328,25.744232177734375,3.9695587158203125,72.49180603027344,46.12242889404297,16.53068733215332,18.193588256835938,0.43730059266090393,0.6752303838729858,0.14751553535461426,0.33368709683418274,0.7347409725189209,0.5872254371643066,6.034521579742432,2.378800392150879,5.0274176597595215,2.58280873298645,0.10945093631744385,0.9333767890930176,9.044878959655762,1.2746315002441406,-2.064929246902466,-4.414127826690674,12.146626472473145,1.058980107307434,-1.6985265016555786,-7.053342819213867,0.01752483658492565,0.9312677979469299,1.192888617515564,0.5665032267570496,2.1853456497192383,1.4660673141479492,-3.5842931270599365,-1.415910243988037,15.321393966674805,0.5364012122154236,956.9307250976562,0.16781441867351532,1027.3748779296875,0.24095799028873444,-147.5032958984375,-0.5804367661476135,1935.3226318359375,0.09352146089076996,948.4263305664062,0.24286794662475586,-146.77783203125,-0.5752889513969421,2958.65869140625,0.06827385723590851,808.7003173828125,0.40298569202423096,-148.129150390625,-0.5562788844108582,-4.913376331329346,-1.508640170097351,13.573111534118652,0.654788613319397,0.0529307946562767,0.32720306515693665,-0.00032429449493065476,-58.797794342041016,0.1751289665699005,0.5648179650306702,18.914661407470703,0.5564789175987244,-6.046888828277588,-1.6312743425369263,8.055663108825684,1.9678806066513062,-8.037679672241211,-1.923462986946106,-0.5451390743255615,8.015708923339844,0.03259121999144554,0.012626275420188904,0.08614622801542282,3.1866466999053955,2.4464831352233887,0.09999999403953552,0.06461423635482788,0.2887499928474426,0.4183729588985443,-32.388912200927734,ok
1003_t0006_s003,1003,59,3.2752303763739317,3.810384913459052,25.281509399414062,0.13332350552082062,22.656312942504883,24.91855239868164,27.116626739501953,4.46031379699707,84.09587097167969,81.73551940917969,70.24976348876953,109.4714126586914,0.6278477311134338,0.6432991027832031,0.22964021563529968,0.5266820192337036,1.0236985683441162,0.7940583229064941,9.911210060119629,3.8700690269470215,6.588720798492432,4.285586833953857,0.1829388439655304,0.817853569984436,12.569724082946777,0.8943817615509033,-3.9241364002227783,-2.4835753440856934,12.146377563476562,1.0142779350280762,-4.4316840171813965,-2.7386887073516846,0.01795177161693573,1.6391749382019043,1.2292534112930298,0.8659902811050415,3.287381649017334,0.7271165251731873,-0.6510458588600159,-7.858108997344971,14.520488739013672,0.49290046095848083,863.8684692382812,0.29255834221839905,1172.4246826171875,0.2636781930923462,-137.0072021484375,-0.6605846881866455,1823.39013671875,0.1471240073442459,1023.2910766601562,0.3335898220539093,-135.4775848388672,-0.6641392707824707,2835.9189453125,0.09821883589029312,816.774169921875,0.4442480504512787,-137.30921936035156,-0.6363523602485657,-5.009326457977295,-1.0811927318572998,13.980329513549805,0.4241884648799896,0.04609741270542145,0.4052160680294037,-0.007865331135690212,-2.011190891265869,0.2835961580276489,0.4709515869617462,21.621488571166992,0.35416465997695923,-7.99574613571167,-1.3256492614746094,9.499067306518555,1.6419464349746704,-8.95366096496582,-1.728066325187683,-1.4464093446731567,8.226043701171875,0.028602279722690582,0.005477651488035917,0.13404399156570435,3.6111111640930176,2.005571126937866,0.15388889610767365,0.1345832645893097,0.3334285616874695,0.39482322335243225,-28.077409744262695,ok
1003_t0007_s001,1003,1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,too_short
1003_t0008_s001,1003,28,3.7194473963868226,3.719447396386841,24.848482131958008,0.14870613813400269,23.213279724121094,23.789947509765625,25.42412567138672,2.210845947265625,126.56539154052734,123.36334991455078,44.2703857421875,66.15926361083984,0.7887686491012573,0.5697685480117798,0.3829188346862793,0.7537280917167664,1.0944993495941162,0.7115805149078369,7.119406223297119,3.5068042278289795,7.320841312408447,3.56504225730896,0.2580684423446655,0.8526811599731445,14.875102043151855,0.6383596062660217,-5.083158493041992,-1.9894555807113647,10.767281532287598,0.9931214451789856,-9.082873344421387,-1.4571613073349,0.02420066110789776,1.9898167848587036,1.2744982242584229,0.7402048110961914,2.7726144790649414,0.7631474733352661,-0.25785231590270996,-20.4334659576416,15.452224731445312,0.48918256163597107,784.9229125976562,0.3374927341938019,1162.6883544921875,0.1590816080570221,-133.73590087890625,-0.6807200312614441,1778.0682373046875,0.16769114136695862,972.797607421875,0.343925416469574,-133.37200927734375,-0.6661898493766785,2784.7685546875,0.11869775503873825,740.7847900390625,0.36372390389442444,-134.84706115722656,-0.6442146301269531,-6.995322227478027,-0.7283587455749512,14.897418975830078,0.40288829803466797,0.03870765492320061,0.44970905780792236,-0.010654554702341557,-1.5104974508285522,0.3132326006889343,0.5930208563804626,23.70728302001953,0.26331835985183716,-6.216001033782959,-1.5675395727157593,11.660992622375488,1.0733563899993896,-11.545393943786621,-1.443006992340088,-2.249905824661255,8.972963333129883,0.03345067426562309,-0.00011141026334371418,0.23214922845363617,3.5952064990997314,2.278820276260376,0.14176470041275024,0.1184823289513588,0.275882363319397,0.3286703824996948,-25.867822647094727,ok
1003_t0008_s002,1003,13,4.848936963819471,4.848936963819501,25.015031814575195,0.18522648513317108,22.508052825927734,24.2237548828125,25.55388069152832,3.045827865600586,154.82847595214844,98.2708511352539,47.873252868652344,30.371688842773438,0.7325872182846069,0.4739823639392853,0.38072508573532104,0.6542802453041077,1.0313737392425537,0.6506486535072327,7.974976062774658,3.046675682067871,6.178285598754883,3.9210753440856934,0.23263035714626312,0.5558748245239258,14.742677688598633,0.6799913048744202,-3.8343420028686523,-3.0441622734069824,14.397113800048828,0.9073812365531921,-7.1893086433410645,-2.227177858352661,0.01564372517168522,0.651023268699646,1.385189414024353,0.7475461363792419,2.867819309234619,0.6349747776985168,1.295700192451477,3.8942482471466064,13.19072437286377,0.5361499786376953,864.7315063476562,0.365003377199173,1148.8095703125,0.35402408242225647,-152.5771484375,-0.5218323469161987,1831.4095458984375,0.1684185415506363,1083.7532958984375,0.41932323575019836,-150.26841735839844,-0.5418772101402283,2784.287109375,0.12557652592658997,790.8092041015625,0.4842231571674347,-151.5301971435547,-0.5239284038543701,-5.902438163757324,-1.0277886390686035,13.053574562072754,0.47535401582717896,0.03576361760497093,0.6745298504829407,-0.007862329483032227,-2.2889745235443115,0.2790743410587311,0.41813212633132935,21.06631088256836,0.28069648146629333,-7.715016841888428,-1.414505124092102,17.956113815307617,0.9122909903526306,-6.480787754058838,-2.7707624435424805,-2.2264795303344727,8.591135025024414,0.027120571583509445,-0.005055645946413279,0.22120338678359985,4.494382381439209,2.671755790710449,0.08571428060531616,0.04624689370393753,0.2685714364051819,0.29058700799942017,-27.63337516784668,ok
1003_t0009_s001,1003,7,5.259203606311044,5.259203606310976,22.658214569091797,0.1102326512336731,20.50884437561035,21.12714385986328,24.760074615478516,4.251230239868164,23.913246154785156,20.183879852294922,-27.176748275756836,25.442399978637695,0.5962129831314087,0.4731721878051758,0.3563935160636902,0.5248937606811523,0.8986140489578247,0.5422205328941345,5.732341766357422,2.1632297039031982,5.0858154296875,3.0069632530212402,0.1772279590368271,0.5692521929740906,9.602360725402832,1.2673192024230957,8.530962944030762,0.9070376753807068,17.22863006591797,0.5133224725723267,-3.6139819622039795,-2.033412218093872,0.02072354406118393,0.6184437870979309,1.5650320053100586,0.5625706315040588,3.0290908813476562,0.4282959997653961,8.673325538635254,0.5047524571418762,20.932832717895508,0.22260364890098572,477.12841796875,0.33103489875793457,1309.2530517578125,0.16528838872909546,-122.43975067138672,-0.7451292276382446,1532.291259765625,0.13034678995609283,932.4242553710938,0.15858641266822815,-124.46575164794922,-0.7075179815292358,2507.68701171875,0.07506892085075378,1012.743408203125,0.37361788749694824,-126.28954315185547,-0.6802563071250916,-8.391754150390625,-0.3970402777194977,15.769225120544434,0.2297155261039734,0.008572190068662167,1.4993411302566528,-0.015190147794783115,-0.7838056683540344,0.24823029339313507,0.36014431715011597,18.81392478942871,0.2816554307937622,5.73494291305542,1.2324442863464355,17.15955924987793,0.6409279704093933,-4.8524017333984375,-1.685894250869751,-2.628758668899536,9.00690746307373,0.0012770425528287888,-0.004124668426811695,0.14117306470870972,4.545454978942871,2.3622047901153564,0.16333334147930145,0.06599663197994232,0.17749999463558197,0.17612139880657196,-29.08544158935547,ok
