sentence_id,debate_audio_id,duration_sec,n_words,f0_mean,f0_std,f0_min,f0_max,f0_range,f0_slope_hz_per_s,voiced_frac,intensity_mean_db,intensity_std_db,intensity_range_db,jitter_local,shimmer_local,hnr_mean_db,spectral_centroid_mean,spectral_rolloff_mean,zero_crossing_rate_mean,rms_mean,rms_std,total_pause_sec,n_pauses,mean_pause_sec,speech_duration_sec,speech_rate_wps,articulation_rate_wps,feature_status
1013_t0149_s013,1013,6.182,18,120.57042354597968,56.32856913330291,75.77608544116498,475.0903225053751,399.31423706421015,0.48739480539271224,0.6536585365853659,60.69214358766622,8.018169864126747,32.75314481571575,0.03830555739193146,0.14313090784056615,7.4666574804158605,1261.4377911016272,2540.149806701031,0.07903108891752578,0.03417670726776123,0.020124971866607666,0.0,0.0,0.0,6.181999999999789,2.9116790682627975,2.9116790682627975,ok
1013_t0149_s014,1013,6.423,13,141.32481567448178,78.07743508348106,75.01228550582024,449.27888946440675,374.26660395858653,6.605941574786408,0.48982785602503914,55.05948614835367,10.119601965113556,35.98802850293168,0.04374288929143848,0.15429168671608393,6.480983434610102,1282.9578958512348,2805.3482587064677,0.07494995724502487,0.022334184497594833,0.01787433959543705,0.9700000000000002,3.0,0.3233333333333334,5.4530000000002286,2.0239763350458566,2.38400880249394,ok
1013_t0149_s015,1013,2.541,7,117.73517454439005,38.80376484720089,75.09454352822696,326.6627261656524,251.56818263742542,7.018770953931832,0.7051792828685259,62.26025493713492,10.633530846939548,35.84037237642902,0.03719354735754157,0.1139189076039428,8.557602914545981,1121.5829530448914,2170.21484375,0.070751953125,0.04641745984554291,0.03193826228380203,0.3900000000000001,1.0,0.3900000000000001,2.1510000000001672,2.754820936638937,3.2543003254297798,ok
1013_t0149_s016,1013,0.8,3,132.15691411730737,73.69801746190016,77.22828529039583,314.3868531742686,237.15856788387276,154.9439845817664,0.8571428571428571,63.07479960418838,5.725022867986312,19.759974305858094,0.03470167380125327,0.13926102807235213,7.302333819085017,1047.6176100742148,2108.7740384615386,0.053598257211538464,0.03562179580330849,0.015080665238201618,0.0,0.0,0.0,0.8000000000001819,3.7499999999991473,3.7499999999991473,ok
1013_t0149_s017,1013,4.022,14,105.18236600645514,34.258372721100656,75.7134110589869,303.5379332371201,227.8245221781332,-6.214701767433671,0.7117794486215538,63.183512967246855,9.549037078380493,36.07964773476846,0.0301823669064854,0.1406396423406972,7.520007284957773,1137.4586536349311,2225.4464285714284,0.07257952008928571,0.047281570732593536,0.029872732236981392,0.46999999999999975,1.0,0.46999999999999975,3.5519999999999348,3.480855295872757,3.9414414414415138,ok
1013_t0149_s018,1013,1.541,9,91.17593392999093,9.57214730179085,76.253044080498,115.80572729014591,39.55268320964791,-15.54989789208903,0.5165562913907285,63.116259190270725,6.463457654841948,22.503450190911977,0.026257614196134055,0.12267074107462866,7.267962309072316,1085.1040467309729,1953.125,0.07054169323979592,0.04009271040558815,0.01888035610318184,0.0,0.0,0.0,1.5409999999997126,5.840363400390447,5.840363400390447,ok
1013_t0150_s001,1013,5.041,12,122.72043874558288,22.46331114070509,86.6826258195061,284.77138973944494,198.08876391993886,4.16627155178305,0.5808383233532934,58.49013425352121,11.521275843000348,38.886343647790824,0.03187992279963129,0.126489466401632,8.976821116794415,1337.6208053467844,2863.28125,0.0803778926028481,0.0363912358880043,0.027823148295283318,0.96,1.0,0.96,4.080999999999713,2.380480063479604,2.940455770644657,ok
1013_t0151_s001,1013,3.761,14,108.2762465995672,12.270336633553901,84.46884146278246,170.445749823028,85.97690836024553,-3.906929281919759,0.7345844504021448,63.014082809243035,6.523666482481536,26.83053111949706,0.025413932481780557,0.12958311376650278,10.331269536949918,1320.725727535793,2495.5640889830506,0.08806028204449153,0.03952709957957268,0.02142656035721302,0.0,0.0,0.0,3.7609999999999673,3.722414251528881,3.722414251528881,ok
1013_t0151_s002,1013,2.121,8,118.58091761985129,30.488386299554445,77.92930722189178,295.9831656031163,218.0538583812245,-21.119202269621045,0.7177033492822966,63.670647356931156,5.946778656635411,28.06795996039432,0.03290828723690331,0.1288589191620664,8.686042440537742,1463.0817331468036,2715.9514925373132,0.10363222947761194,0.04046400263905525,0.019102003425359726,0.0,0.0,0.0,2.1210000000000946,3.7718057520036035,3.7718057520036035,ok
1013_t0151_s003,1013,4.301,13,109.67714572115062,15.907405520623433,75.4250506209734,206.393037192712,130.9679865717386,-4.287718531238033,0.7681498829039812,61.48031551931908,6.307246881573186,27.636881304508783,0.03051545976126773,0.11939420120396843,8.500834359399839,1219.8892890306358,2377.6041666666665,0.08027705439814815,0.03179588541388512,0.014542793855071068,0.0,0.0,0.0,4.300999999999931,3.022552894675705,3.022552894675705,ok
